x,y,strain_value
235.5921052631578,-518.05,-4.028001125128722e-05
238.09837092731823,-518.05,-3.6698739030804076e-05
240.60463659147865,-518.05,-3.456904389900059e-05
243.11090225563908,-518.05,-3.6287336857343546e-05
245.6171679197995,-518.05,-3.95851158495548e-05
248.1234335839598,-518.05,-4.443639558980255e-05
250.62969924812023,-518.05,-4.729646409518524e-05
253.13596491228066,-518.05,-4.620694016411125e-05
255.64223057644108,-518.05,-4.511741623303727e-05
258.1484962406015,-518.05,-4.6991077250195225e-05
260.6547619047618,-518.05,-5.354571159136509e-05
263.16102756892224,-518.05,-6.010034593253525e-05
265.66729323308266,-518.05,-6.306825747352887e-05
268.1735588972431,-518.05,-5.7847494116089865e-05
270.6798245614035,-518.05,-5.2746770203145625e-05
273.1860902255638,-518.05,-4.702381917271113e-05
275.69235588972424,-518.05,-4.81474037300355e-05
278.19862155388466,-518.05,-4.927098828735989e-05
280.7048872180451,-518.05,-5.130124026069012e-05
283.2111528822055,-518.05,-5.457664881867678e-05
285.7174185463658,-518.05,-5.7852057376663284e-05
288.22368421052624,-518.05,-5.8107386487112216e-05
290.72994987468667,-518.05,-5.655636909744324e-05
293.2362155388471,-518.05,-5.496603438585975e-05
