x,y,strain_value
-443.60588972431077,-515.5437343358395,-0.0004389869751842691
-441.0996240601504,-515.5437343358395,-0.00043224212098960137
-438.59335839599,-515.5437343358395,-0.00044560818015413733
-436.08709273182956,-515.5437343358395,-0.0004455180985016761
-433.5808270676692,-515.5437343358395,-0.0004441171961817727
-431.07456140350877,-515.5437343358395,-0.0004702378844096764
-428.5682957393484,-515.5437343358395,-0.0004539321623019999
-426.062030075188,-515.5437343358395,-0.00041522805824813376
-423.55576441102755,-515.5437343358395,-0.0004109427116037417
-421.0494987468672,-515.5437343358395,-0.00041794641044958376
-418.54323308270676,-515.5437343358395,-0.00042464278524185627
-416.0369674185464,-515.5437343358395,-0.0004233357357389186
-413.530701754386,-515.5437343358395,-0.00042955678908777303
-411.02443609022555,-515.5437343358395,-0.0004401112577990471
-408.5181704260652,-515.5437343358395,-0.0004445070928789815
-406.01190476190476,-515.5437343358395,-0.00041502166457750236
-403.5056390977444,-515.5437343358395,-0.0004358381933963324
-400.99937343358397,-515.5437343358395,-0.00046535322702107344
-398.49310776942355,-515.5437343358395,-0.00045869582800641496
-395.9868421052632,-515.5437343358395,-0.00043424666212929817
-393.48057644110276,-515.5437343358395,-0.0004260403951028291
-390.9743107769424,-515.5437343358395,-0.00043353561910286595
-388.46804511278197,-515.5437343358395,-0.00044260514031720354
-385.96177944862154,-515.5437343358395,-0.0004439713922566886
-383.4555137844612,-515.5437343358395,-0.0004385670811890616
