x,y,strain_value
325.81766917293226,-518.05,-9.838699275726236e-05
328.3239348370927,-518.05,-0.00011184516502964634
330.8302005012531,-518.05,-0.00012530333730203057
333.3364661654135,-518.05,-0.00013620357760427124
335.84273182957384,-518.05,-0.00012281345296253807
338.34899749373426,-518.05,-0.00010942332832080435
340.8552631578947,-518.05,-9.89088955389486e-05
343.3615288220551,-518.05,-0.00010136530970585412
345.86779448621553,-518.05,-0.00010382172387275971
348.37406015037584,-518.05,-0.00011076506071935912
350.88032581453626,-518.05,-0.00011092231074855856
353.3865914786967,-518.05,-0.000111079560777758
355.8928571428571,-518.05,-0.00011161256790963616
358.39912280701753,-518.05,-0.00011468308390065754
360.90538847117784,-518.05,-0.00011775359989167886
363.41165413533827,-518.05,-0.00012078088041703125
365.9179197994987,-518.05,-0.0001234361786413865
368.4241854636591,-518.05,-0.0001260914768657416
370.93045112781954,-518.05,-0.00012227208751042627
373.43671679197985,-518.05,-0.0001132860282682719
375.94298245614027,-518.05,-0.00010429996902611706
378.4492481203007,-518.05,-9.098953904708216e-05
380.9555137844611,-518.05,-7.568063417452854e-05
383.46177944862154,-518.05,-7.880899318009979e-05
385.96804511278185,-518.05,-8.813958708173407e-05
388.4743107769423,-518.05,-9.74701809833687e-05
390.9805764411027,-518.05,-0.00010680077488500343
393.4868421052631,-518.05,-0.00011388257288347318
395.99310776942355,-518.05,-0.00011940092230164858
398.49937343358386,-518.05,-0.00012491927171982383
401.0056390977443,-518.05,-0.0001304376211379994
403.5119047619047,-518.05,-0.00010760933218161603
406.0181704260651,-518.05,-9.387997808576143e-05
408.52443609022555,-518.05,-8.270228424930795e-05
411.03070175438586,-518.05,-8.05418613414766e-05
413.5369674185463,-518.05,-7.838347427727996e-05
416.0432330827067,-518.05,-7.164234716342316e-05
418.54949874686713,-518.05,-6.398490788982665e-05
421.05576441102755,-518.05,-5.632746861623013e-05
423.56203007518786,-518.05,-5.079932773678161e-05
426.0682957393483,-518.05,-4.640739990870633e-05
428.5745614035087,-518.05,-6.292001018182938e-05
431.08082706766913,-518.05,-8.690511256827117e-05
433.58709273182956,-518.05,-5.843334077163022e-05
436.09335839598987,-518.05,-3.062027752523953e-05
438.5996240601503,-518.05,-1.2831175753762028e-05
441.1058897243107,-518.05,2.0510805225500628e-06
443.61215538847114,-518.05,-4.046675327862509e-06
446.11842105263156,-518.05,-1.0144431178275243e-05
448.62468671679187,-518.05,-1.4640278036175142e-05
451.1309523809523,-518.05,-1.153997580051994e-05
453.6372180451127,-518.05,-8.439673564864762e-06
456.14348370927314,-518.05,-5.339371329209652e-06
458.64974937343356,-518.05,-1.4583912493025752e-06
461.156015037594,-518.05,-2.950755397746076e-06
463.6622807017543,-518.05,-2.8451800689497077e-06
466.1685463659147,-518.05,-1.3634518122965701e-05
468.67481203007515,-518.05,-2.671520108628181e-05
471.18107769423557,-518.05,-3.0356118500686516e-05
473.687343358396,-518.05,-1.9726001385731635e-05
476.1936090225563,-518.05,-9.09588427077725e-06
478.6998746867167,-518.05,1.5342328441775703e-06
481.20614035087715,-518.05,-1.0917028398579225e-06
483.7124060150376,-518.05,-6.7391709512762504e-06
486.218671679198,-518.05,-1.4357575141317686e-05
488.7249373433583,-518.05,-1.9278448800994816e-05
491.23120300751873,-518.05,-1.1852141537771765e-05
493.73746867167915,-518.05,-4.4258342745489185e-06
496.2437343358396,-518.05,-1.8267573322657064e-06
498.75,-518.05,-1.2736729261593108e-07
-501.25,-515.5437343358395,9.882218484153674e-07
-498.7437343358396,-515.5437343358395,5.738549758353681e-06
-496.2374686716792,-515.5437343358395,7.316944891506346e-06
-493.7312030075188,-515.5437343358395,1.6948751021115825e-05
-491.2249373433584,-515.5437343358395,2.7646295756552643e-05
-488.718671679198,-515.5437343358395,2.693007476168774e-05
-486.2124060150376,-515.5437343358395,3.057156833470882e-05
-483.7061403508772,-515.5437343358395,3.4690981408035034e-05
-481.1998746867168,-515.5437343358395,2.5947228812051457e-05
-478.6936090225564,-515.5437343358395,4.275883850789295e-05
-476.187343358396,-515.5437343358395,5.443961209293657e-05
-473.68107769423557,-515.5437343358395,3.8809509199322695e-05
-471.1748120300752,-515.5437343358395,2.663699964951771e-05
-468.6685463659148,-515.5437343358395,3.362003448260339e-05
-466.1622807017544,-515.5437343358395,3.157801657094901e-05
-463.656015037594,-515.5437343358395,2.7582144912441704e-05
-461.14974937343356,-515.5437343358395,2.941624749952125e-05
-458.6434837092732,-515.5437343358395,8.315745034041515e-05
-456.1372180451128,-515.5437343358395,7.856044654895202e-05
-453.6309523809524,-515.5437343358395,8.180933659635383e-05
-451.124686716792,-515.5437343358395,9.373208790723549e-05
-448.61842105263156,-515.5437343358395,8.26100983064858e-05
-446.1121553884712,-515.5437343358395,7.004431044045468e-05
-443.60588972431077,-515.5437343358395,5.216921896360963e-05
-441.0996240601504,-515.5437343358395,3.352189307034239e-05
-438.59335839599,-515.5437343358395,2.9950867472824458e-05
-436.08709273182956,-515.5437343358395,3.471597484858177e-05
-433.5808270676692,-515.5437343358395,4.0293140862586415e-05
-431.07456140350877,-515.5437343358395,4.813932909682757e-05
-428.5682957393484,-515.5437343358395,2.9892406227439505e-05
-426.062030075188,-515.5437343358395,5.023802947256844e-05
-423.55576441102755,-515.5437343358395,-1.4768816720523991e-05
-421.0494987468672,-515.5437343358395,8.730579833285802e-06
-418.54323308270676,-515.5437343358395,3.417877145955923e-05
-416.0369674185464,-515.5437343358395,4.4613831644932486e-05
-413.530701754386,-515.5437343358395,5.62559272820905e-05
-411.02443609022555,-515.5437343358395,7.196503439231435e-05
-408.5181704260652,-515.5437343358395,8.468055234872426e-05
-406.01190476190476,-515.5437343358395,7.775581068123291e-05
-403.5056390977444,-515.5437343358395,7.35238850344042e-05
-400.99937343358397,-515.5437343358395,7.624559195150169e-05
-398.49310776942355,-515.5437343358395,7.181646136914638e-05
-395.9868421052632,-515.5437343358395,6.380771479574368e-05
-393.48057644110276,-515.5437343358395,6.301699061526025e-05
-390.9743107769424,-515.5437343358395,5.851008622957408e-05
-388.46804511278197,-515.5437343358395,5.36211264345157e-05
-385.96177944862154,-515.5437343358395,5.281449421671875e-05
-383.4555137844612,-515.5437343358395,5.753368090217698e-05
-380.94924812030075,-515.5437343358395,6.001898796424861e-05
-378.4429824561404,-515.5437343358395,8.82797746183159e-05
-375.93671679197996,-515.5437343358395,0.00010409999026060849
-373.43045112781954,-515.5437343358395,8.329852521871593e-05
-370.9241854636591,-515.5437343358395,6.95977228034853e-05
-368.41791979949875,-515.5437343358395,5.919598789141044e-05
-365.9116541353384,-515.5437343358395,5.8439252992109176e-05
-363.40538847117796,-515.5437343358395,5.7903409683928164e-05
-360.89912280701753,-515.5437343358395,5.47559684758474e-05
-358.3928571428571,-515.5437343358395,6.870322517557531e-05
-355.88659147869674,-515.5437343358395,9.101674226570098e-05
-353.3803258145364,-515.5437343358395,0.00011333025935582667
-350.87406015037595,-515.5437343358395,7.117123524573919e-05
-348.36779448621553,-515.5437343358395,7.423408872641504e-05
-345.8615288220551,-515.5437343358395,8.228214657828397e-05
-343.35526315789474,-515.5437343358395,4.252972756652649e-05
