x,y,strain_value
-398.49310776942355,-515.5437343358395,-0.0006675993995753465
-395.9868421052632,-515.5437343358395,-0.0008671261807425321
-393.48057644110276,-515.5437343358395,-0.0009773463135712205
-390.9743107769424,-515.5437343358395,-0.0009273650187077542
-388.46804511278197,-515.5437343358395,-0.0008477084679043773
-385.96177944862154,-515.5437343358395,-0.0007511104347788672
-383.4555137844612,-515.5437343358395,-0.000636114485308538
-380.94924812030075,-515.5437343358395,-0.0005656388985140666
-378.4429824561404,-515.5437343358395,-0.0006200698737518873
-375.93671679197996,-515.5437343358395,-0.000578752184641967
-373.43045112781954,-515.5437343358395,-0.0007472250199982294
-370.9241854636591,-515.5437343358395,-0.0008097532100709952
-368.41791979949875,-515.5437343358395,-0.0008215425587504101
-365.9116541353384,-515.5437343358395,-0.0008057551151125023
-363.40538847117796,-515.5437343358395,-0.0007889590757281366
-360.89912280701753,-515.5437343358395,-0.0007237022717420067
-358.3928571428571,-515.5437343358395,-0.0007301064922461633
-355.88659147869674,-515.5437343358395,-0.0006624374151748225
-353.3803258145364,-515.5437343358395,-0.0005947683381034817
-350.87406015037595,-515.5437343358395,-0.0006964549316587922
-348.36779448621553,-515.5437343358395,-0.00069350828333564
-345.8615288220551,-515.5437343358395,-0.0006930468678385188
-343.35526315789474,-515.5437343358395,-0.0007584098345051134
-340.8489974937344,-515.5437343358395,-0.0007727369598888787
-338.34273182957395,-515.5437343358395,-0.0007318135082934763
-335.8364661654135,-515.5437343358395,-0.0007347589908377029
-333.3302005012531,-515.5437343358395,-0.0007604754463798968
-330.82393483709274,-515.5437343358395,-0.0007850783208531245
-328.31766917293237,-515.5437343358395,-0.0005152342385194848
-325.81140350877195,-515.5437343358395,-0.0006003768909712196
-323.3051378446115,-515.5437343358395,-0.000735996213882269
-320.7988721804511,-515.5437343358395,-0.000938279601704486
-318.29260651629073,-515.5437343358395,-0.0008472381733775681
-315.78634085213037,-515.5437343358395,-0.0007608915624306111
-313.28007518796994,-515.5437343358395,-0.0007382650032693856
-310.7738095238095,-515.5437343358395,-0.0007187501268901671
-308.2675438596491,-515.5437343358395,-0.0007217313682515348
-305.7612781954887,-515.5437343358395,-0.0007930058418648531
-303.25501253132836,-515.5437343358395,-0.0008617318690598851
