X,Y,displacement_x,displacement_y,displacement_z
403.5119047619047,131.07280701754377,0.000747907412376003,0.0030610845392840882,-0.014132860633334807
406.0181704260651,131.07280701754377,0.000907526460412376,0.0028887118735557073,-0.013995364495525712
408.52443609022555,131.07280701754377,0.0010678883758112611,0.0027169103964656783,-0.01383988858936365
411.03070175438586,131.07280701754377,0.0012284815596132494,0.002546558020041882,-0.013667230359935114
413.5369674185463,131.07280701754377,0.0013886336047881046,0.0023781959635508143,-0.013477601618137776
416.0432330827067,131.07280701754377,0.0015477573465347465,0.002212419061868746,-0.01327011966774018
418.54949874686713,131.07280701754377,0.0017044322742331864,0.0020501929235950834,-0.013047264763464253
421.05576441102755,131.07280701754377,0.0018584006376998591,0.001892022594090926,-0.012807818449764561
423.56203007518786,131.07280701754377,0.0020096143309428945,0.0017381535429670646,-0.01255220060547671
426.0682957393483,131.07280701754377,0.0021565919069596426,0.0015894952870504646,-0.012282018178665189
428.5745614035087,131.07280701754377,0.002299414160493719,0.0014463603405886875,-0.011996786209390233
431.08082706766913,131.07280701754377,0.0024376573593307567,0.0013088858488862797,-0.011698210168950977
433.58709273182956,131.07280701754377,0.002570268896815391,0.0011785337870637174,-0.011387076396238318
436.09335839598987,131.07280701754377,0.0026971422259584824,0.0010552785096416626,-0.011062532195814797
438.5996240601503,131.07280701754377,0.0028179055213713457,0.0009385675845564413,-0.010725870449684293
441.1058897243107,131.07280701754377,0.002932566926766493,0.0008293961297952281,-0.010377269655057723
443.61215538847114,131.07280701754377,0.003040999926517518,0.000727249749769395,-0.010019044628381954
446.11842105263156,131.07280701754377,0.0031431154027107525,0.0006320373673182612,-0.00965043147016824
448.62468671679187,131.07280701754377,0.0032386949471394162,0.0005443923658871344,-0.009271429335443124
451.1309523809523,131.07280701754377,0.003326284255844675,0.0004646070233252092,-0.008882751412778831
453.6372180451127,131.07280701754377,0.0034075839553865377,0.00039272301692174855,-0.008485372470450534
456.14348370927314,131.07280701754377,0.0034807504354383433,0.00032758223569106897,-0.008081099721706996
458.64974937343356,131.07280701754377,0.0035475567411031,0.0002691725059744024,-0.0076683024821929315
461.156015037594,131.07280701754377,0.003606356065749427,0.0002178610402044447,-0.007246123959973796
463.6622807017543,131.07280701754377,0.003657080541331515,0.00017315516272698372,-0.006815965662073727
466.1685463659147,131.07280701754377,0.0037005717141223296,0.00013458650823743636,-0.0063789038292134965
468.67481203007515,131.07280701754377,0.0037336677830170136,0.0001020509621238788,-0.0059350765250605125
471.18107769423557,131.07280701754377,0.0037568723697469254,7.516948496220581e-05,-0.005482889326910326
473.687343358396,131.07280701754377,0.00377126077183142,5.379286450266044e-05,-0.005023175952365136
476.1936090225563,131.07280701754377,0.00377178452916578,3.6828549695460313e-05,-0.004554866437840631
478.6998746867167,131.07280701754377,0.0037522478169218047,2.331969749535725e-05,-0.004081253491072745
481.20614035087715,131.07280701754377,0.003717492590233651,1.2885297865495977e-05,-0.0036017225687876627
483.7124060150376,131.07280701754377,0.0036583354051360167,9.35387479007776e-06,-0.0031162807156455787
486.218671679198,131.07280701754377,0.003543068552607242,6.927670549643829e-06,-0.002620073252537188
488.7249373433583,131.07280701754377,0.00337357475244355,4.558597876333616e-06,-0.0021050683221564797
491.23120300751873,131.07280701754377,0.0031237720022114918,4.952561283910881e-06,-0.0015877095824121776
493.73746867167915,131.07280701754377,0.0025153247633067552,9.444863579410228e-08,-0.0010598977408256532
496.2437343358396,131.07280701754377,0.0014741200255593925,-1.8169455029067835e-06,-0.0005308106385707748
498.75,131.07280701754377,2.891305924726966e-17,-6.479360359994589e-20,-9.183632415719398e-18
-501.25,133.5790726817042,-4.808301652078163e-17,7.976689275359521e-19,-1.9828337028930432e-17
-498.7437343358396,133.5790726817042,-0.0012909604562194674,2.509179726620454e-05,3.486440633289041e-05
-496.2374686716792,133.5790726817042,-0.0022315442044152753,3.091903763931404e-05,0.00010080625115062091
-493.7312030075188,133.5790726817042,-0.002869233851383655,4.04952210872801e-05,0.00017011469223742308
-491.2249373433584,133.5790726817042,-0.00320402939712458,5.382034761010229e-05,0.0002427897295932945
-488.718671679198,133.5790726817042,-0.0032692067067148444,7.422886592597544e-05,0.00031885157292050486
-486.2124060150376,133.5790726817042,-0.0033261041851562405,9.291144250450434e-05,0.0003802507913230772
-483.7061403508772,133.5790726817042,-0.0033658427152983878,0.00010327828293030239,0.00044178699953353006
-481.1998746867168,133.5790726817042,-0.0033968062673970295,0.0001167130526704412,0.0004995202112402786
-478.6936090225564,133.5790726817042,-0.0034102237215745514,0.00013167306731278966,0.000545315338928059
-476.187343358396,133.5790726817042,-0.0034207544382937466,0.00014661024457145335,0.0005917428143807123
-473.68107769423557,133.5790726817042,-0.003428972923108286,0.00016122455649384364,0.000635256459864278
-471.1748120300752,133.5790726817042,-0.0034331576574318976,0.00017571703018354575,0.0006772477256289365
-468.6685463659148,133.5790726817042,-0.003439021488193865,0.00018965946058179138,0.0007122316419290062
-466.1622807017544,133.5790726817042,-0.0034431655964802473,0.0002032110550358115,0.0007418582581081288
-463.656015037594,133.5790726817042,-0.0034500279771776856,0.00021642986085096825,0.0007678189112540144
-461.14974937343356,133.5790726817042,-0.003456110979424666,0.00022919365265499004,0.0007897836043894593
-458.6434837092732,133.5790726817042,-0.003461481263893756,0.00024105249477860788,0.0008052778796880409
-456.1372180451128,133.5790726817042,-0.0034684689685061175,0.0002521893393780101,0.000815286624773175
-453.6309523809524,133.5790726817042,-0.003475193689840663,0.00026268502402266507,0.000820136126535522
-451.124686716792,133.5790726817042,-0.0034827216138977714,0.00027214791528397284,0.0008203547666646624
-448.61842105263156,133.5790726817042,-0.003490839480682197,0.0002807841141815525,0.0008157746358987804
-446.1121553884712,133.5790726817042,-0.0034993388651450223,0.0002886228821915251,0.000805800523279378
-443.60588972431077,133.5790726817042,-0.0035077310442711953,0.0002953631376553832,0.0007904727040733098
-441.0996240601504,133.5790726817042,-0.0035164485795878583,0.0003014621249853302,0.0007704216316755043
-438.59335839599,133.5790726817042,-0.003524949333076421,0.0003067166071196353,0.000745835305260889
-436.08709273182956,133.5790726817042,-0.003534056218378584,0.00031100138130189147,0.0007171544865322953
-433.5808270676692,133.5790726817042,-0.003542864400788443,0.00031461460406476046,0.0006841265811923907
-431.07456140350877,133.5790726817042,-0.0035515970106977358,0.00031734007558579706,0.0006467100881136764
-428.5682957393484,133.5790726817042,-0.0035604080012627787,0.0003190717607685935,0.000605172923747695
-426.062030075188,133.5790726817042,-0.0035690580516070944,0.0003200271354906571,0.0005599320296653651
-423.55576441102755,133.5790726817042,-0.0035775540308555943,0.00032046786519802483,0.0005106096981538986
-421.0494987468672,133.5790726817042,-0.0035857738177175347,0.00032031200559563464,0.00045779028991650066
-418.54323308270676,133.5790726817042,-0.00359392648878863,0.00031948124130199345,0.00040166673424137
-416.0369674185464,133.5790726817042,-0.00360189484080824,0.00031795514377279676,0.0003421228996989442
-413.530701754386,133.5790726817042,-0.0036094730952316474,0.0003161367649989015,0.00027936991464418327
-411.02443609022555,133.5790726817042,-0.003616864001455729,0.0003137736191167416,0.0002137024674951281
-408.5181704260652,133.5790726817042,-0.003624041995033058,0.0003111540788104593,0.00014499752484027704
-406.01190476190476,133.5790726817042,-0.003630675610189372,0.0003082279852582736,7.332362821965967e-05
-403.5056390977444,133.5790726817042,-0.0036372108879712517,0.00030478224889877087,-9.860866635440132e-07
-400.99937343358397,133.5790726817042,-0.0036432614815140076,0.0003014703499357934,-7.797213478854388e-05
-398.49310776942355,133.5790726817042,-0.0036489049422584823,0.00029800921313474137,-0.00015736604833510744
-395.9868421052632,133.5790726817042,-0.003654275667009835,0.00029435213350891383,-0.00023898505140298158
-393.48057644110276,133.5790726817042,-0.0036591858158783676,0.0002907778880727164,-0.00032307829765231623
-390.9743107769424,133.5790726817042,-0.0036633537846386755,0.0002877286279047518,-0.0004093569241298916
-388.46804511278197,133.5790726817042,-0.0036672033401765423,0.00028454345421945724,-0.0004977511756452741
-385.96177944862154,133.5790726817042,-0.003670535990096991,0.00028173420640020266,-0.000588329961558022
-383.4555137844612,133.5790726817042,-0.0036731769443871824,0.0002794256369096335,-0.0006806254364469595
-380.94924812030075,133.5790726817042,-0.003675142732805443,0.0002776449070580006,-0.0007745839778732346
-378.4429824561404,133.5790726817042,-0.0036765109519656678,0.0002763135646690245,-0.000870323243647251
-375.93671679197996,133.5790726817042,-0.0036772654964643357,0.0002754945849660391,-0.000967714501892616
-373.43045112781954,133.5790726817042,-0.003677234093645223,0.0002753950285964344,-0.0010666555508837758
-370.9241854636591,133.5790726817042,-0.0036764144564766198,0.0002760087181117779,-0.0011671966629379423
-368.41791979949875,133.5790726817042,-0.0036746707815562708,0.0002775897986357719,-0.0012692361777306214
-365.9116541353384,133.5790726817042,-0.003672089181594046,0.00028008383657493897,-0.0013726797124232418
-363.40538847117796,133.5790726817042,-0.0036684280140962373,0.0002838671176906839,-0.0014772305277813784
-360.89912280701753,133.5790726817042,-0.003664008785957657,0.0002881947800920916,-0.0015827371618422023
-358.3928571428571,133.5790726817042,-0.0036585052221384147,0.0002940205391826609,-0.0016896395399860953
-355.88659147869674,133.5790726817042,-0.003651957428803513,0.0003010800025034684,-0.0017974411972488753
-353.3803258145364,133.5790726817042,-0.0036442241247202525,0.00030948805757433486,-0.001906215112498458
-350.87406015037595,133.5790726817042,-0.0036353889909183277,0.00031920441945301547,-0.0020158532630708214
-348.36779448621553,133.5790726817042,-0.0036253901909021886,0.00033024954115177624,-0.0021262120329002517
-345.8615288220551,133.5790726817042,-0.0036142937481289327,0.0003424219566851884,-0.0022372386158214033
-343.35526315789474,133.5790726817042,-0.003601712596937599,0.00035660578366552827,-0.002348879949982072
-340.8489974937344,133.5790726817042,-0.0035877354461833558,0.0003725706312135509,-0.002461021076226061
-338.34273182957395,133.5790726817042,-0.0035723765191920756,0.0003902816210731879,-0.0025736072335962455
-335.8364661654135,133.5790726817042,-0.003555685193237944,0.00040954859195581523,-0.002686023994978871
-333.3302005012531,133.5790726817042,-0.0035377742937549085,0.0004302838803053138,-0.0027993121068993904
-330.82393483709274,133.5790726817042,-0.0035181501765234884,0.00045326450616156713,-0.0029121624441128258
-328.31766917293237,133.5790726817042,-0.003496807756476107,0.00047842482357729834,-0.003025162526023805
-325.81140350877195,133.5790726817042,-0.0034741684016476658,0.000505113761157593,-0.003138016681558926
-323.3051378446115,133.5790726817042,-0.003450121100669,0.0005335216610110828,-0.003250761584619506
-320.7988721804511,133.5790726817042,-0.003424264605960931,0.0005644495814688604,-0.003363425485075284
-318.29260651629073,133.5790726817042,-0.003396898951963672,0.0005974461844161749,-0.003475402614886111
-315.78634085213037,133.5790726817042,-0.003367972227858544,0.0006322693448632728,-0.003586279106984111
-313.28007518796994,133.5790726817042,-0.003337341941117582,0.0006695620504957978,-0.003696236183748038
-310.7738095238095,133.5790726817042,-0.003304971041149647,0.0007093032327217604,-0.0038052303930548154
-308.2675438596491,133.5790726817042,-0.003271277509633078,0.000750577374291933,-0.003913616824048933
-305.7612781954887,133.5790726817042,-0.0032359170363722347,0.0007942935811319562,-0.004020335130298988
-303.25501253132836,133.5790726817042,-0.003198955035067608,0.000840277121920401,-0.004125197974977472
-300.74874686716794,133.5790726817042,-0.0031606615272273164,0.000888200808552899,-0.004228669994990504
-298.2424812030075,133.5790726817042,-0.003120903790725948,0.0009380361960871195,-0.004330894056426055
-295.7362155388471,133.5790726817042,-0.0030796217623425327,0.0009903274368413067,-0.00443027088193539
-293.2299498746867,133.5790726817042,-0.0030370308940838382,0.001044472948288429,-0.0045278734634451225
-290.72368421052636,133.5790726817042,-0.0029931441902852187,0.0011013509417480282,-0.004622710176667481
-288.21741854636593,133.5790726817042,-0.0029483183641271457,0.0011593826600667728,-0.004715483232315454
-285.7111528822055,133.5790726817042,-0.002902427888513994,0.001219312906412545,-0.004805179227567797
-283.2048872180451,133.5790726817042,-0.0028556778317533034,0.0012812697793040818,-0.004891467412937865
-280.6986215538847,133.5790726817042,-0.0028080353135859657,0.0013447289558572017,-0.004975141978433654
-278.19235588972435,133.5790726817042,-0.0027596985646465067,0.0014097708721253896,-0.005055318711273242
-275.68609022556393,133.5790726817042,-0.002711285175037921,0.0014759004331498851,-0.005131870666139269
-273.1798245614035,133.5790726817042,-0.002662789541704622,0.0015432790530429015,-0.005204751050555653
-270.6735588972431,133.5790726817042,-0.0026142068753881443,0.0016114864796743789,-0.005273607760424819
-268.1672932330827,133.5790726817042,-0.0025655288794523756,0.001680735194495424,-0.005338856306638168
-265.66102756892235,133.5790726817042,-0.0025171415846094785,0.0017506177024905097,-0.005400221138894542
-263.1547619047619,133.5790726817042,-0.0024692043627774812,0.0018214004121428833,-0.005456859770612813
-260.6484962406015,133.5790726817042,-0.002422581077942448,0.0018913925466022604,-0.005509261773300423
-258.1422305764411,133.5790726817042,-0.0023770222843504853,0.001960684886774076,-0.00555770186242771
-255.6359649122807,133.5790726817042,-0.002332382330510155,0.002029634053432281,-0.005600822291444975
-253.12969924812032,133.5790726817042,-0.002289345659985249,0.002097811203365534,-0.005638490848556532
-250.62343358395992,133.5790726817042,-0.0022477210749513527,0.002165726173629302,-0.0056714574410475045
-248.1171679197995,133.5790726817042,-0.0022084769281595375,0.002231676704829061,-0.00569821899014282
-245.6109022556391,133.5790726817042,-0.0021718921868809572,0.002295555918215675,-0.005719820641672535
-243.1046365914787,133.5790726817042,-0.002138141485026103,0.0023573758861724255,-0.00573660003665384
-240.59837092731829,133.5790726817042,-0.002107341391531832,0.0024170906185104328,-0.005748738231378986
-238.09210526315792,133.5790726817042,-0.002080481976519133,0.0024734597484430943,-0.005755404276681443
-235.5858395989975,133.5790726817042,-0.002057216342792619,0.0025273878448006507,-0.0057572867473264806
-233.07957393483713,133.5790726817042,-0.0020380812436388493,0.002578697660846739,-0.005753563785603856
-230.5733082706767,133.5790726817042,-0.00202323470798034,0.002626558618993601,-0.005744934179842398
-228.06704260651628,133.5790726817042,-0.002013244265864791,0.002670181997818793,-0.005732069388543845
-225.56077694235591,133.5790726817042,-0.002007972234109568,0.0027100945066248576,-0.005715181355679096
-223.0545112781955,133.5790726817042,-0.0020076493373235435,0.002745976609086585,-0.005696106797197103
-220.54824561403512,133.5790726817042,-0.00201261939232322,0.002777067742275887,-0.0056738843397671395
-218.0419799498747,133.5790726817042,-0.0020224714564129405,0.0028041659221345835,-0.005648788317007484
-215.53571428571428,133.5790726817042,-0.002037558964536373,0.0028272668129306327,-0.005620585186725998
-213.0294486215539,133.5790726817042,-0.0020577994810772322,0.0028459003434801408,-0.005590431151105899
-210.5231829573935,133.5790726817042,-0.002083220897111579,0.0028597458837368197,-0.005558697400814035
-208.01691729323312,133.5790726817042,-0.002113823212639412,0.002868803433700671,-0.005525383935850408
-205.5106516290727,133.5790726817042,-0.0021492505122115116,0.0028737308476868553,-0.005491705456124375
-203.00438596491227,133.5790726817042,-0.0021895745409687526,0.002875344550311151,-0.0054569859073569085
-200.4981203007519,133.5790726817042,-0.0022350626503003313,0.00287131405785682,-0.0054216753873576416
-197.99185463659148,133.5790726817042,-0.0022852750868396477,0.0028644105146096084,-0.005386039607829872
-195.48558897243112,133.5790726817042,-0.002340027941457097,0.002852579389610532,-0.005350184631325586
-192.9793233082707,133.5790726817042,-0.0023995454320190125,0.0028371027260427587,-0.0053153471291119345
-190.47305764411027,133.5790726817042,-0.0024635945374031046,0.00281688040961447,-0.005281824802247758
-187.9667919799499,133.5790726817042,-0.0025313533559972313,0.002793955298162343,-0.005247845976356302
-185.46052631578948,133.5790726817042,-0.0026030991607045844,0.0027668375701078137,-0.005215582480122143
-182.9542606516291,133.5790726817042,-0.0026788425308512647,0.0027367522293224433,-0.005184377828208011
-180.4479949874687,133.5790726817042,-0.00275800754637057,0.0027036506630206867,-0.005154474770256541
-177.94172932330827,133.5790726817042,-0.002840294671063612,0.0026674836041536013,-0.005126201871814684
-175.4354636591479,133.5790726817042,-0.00292593763086439,0.002629088292913745,-0.005099443524336119
-172.92919799498748,133.5790726817042,-0.0030141538387279706,0.0025869067331241846,-0.005074887262978776
-170.4229323308271,133.5790726817042,-0.00310508284648132,0.0025435926989336253,-0.005051694763021117
-167.91666666666669,133.5790726817042,-0.0031987662427191933,0.0024965919088510767,-0.0050293960259114485
-165.41040100250626,133.5790726817042,-0.0032948825121761663,0.0024479029632902367,-0.005008920917977025
-162.9041353383459,133.5790726817042,-0.00339332696850902,0.0023976326273845174,-0.004990023977047136
-160.39786967418547,133.5790726817042,-0.003494203830712173,0.0023448783263339875,-0.004972408823541519
-157.8916040100251,133.5790726817042,-0.003597058569906511,0.002291566505694983,-0.004955327608750577
-155.38533834586468,133.5790726817042,-0.003702325514505758,0.00223551844212108,-0.004940813789583936
-152.87907268170426,133.5790726817042,-0.0038096651975575596,0.0021765439930044057,-0.004926966029470995
-150.3728070175439,133.5790726817042,-0.003918995576563098,0.0021186782285686555,-0.00491547462805172
-147.86654135338347,133.5790726817042,-0.004030584958047856,0.0020583886591812157,-0.004904065936890568
-145.3602756892231,133.5790726817042,-0.00414427306274573,0.001997241471928421,-0.004895100641889866
-142.85401002506268,133.5790726817042,-0.0042600779278932415,0.001935048494018557,-0.004888077656351676
-140.34774436090225,133.5790726817042,-0.00437802126750273,0.0018718464489660453,-0.004882801010490052
-137.8414786967419,133.5790726817042,-0.00449804016419751,0.0018082021102196978,-0.004879070512071906
-135.33521303258146,133.5790726817042,-0.0046202422709295705,0.0017437719428019666,-0.00487833802072352
-132.8289473684211,133.5790726817042,-0.004744790070359074,0.0016786463629192168,-0.0048801449626409915
-130.32268170426067,133.5790726817042,-0.004871701294206749,0.0016126253263319887,-0.004884749455981448
-127.81641604010025,133.5790726817042,-0.0050012152294869995,0.0015462654643053524,-0.004892202057323145
-125.31015037593988,133.5790726817042,-0.005133134763335356,0.0014793543635636432,-0.004903589214070451
-122.80388471177946,133.5790726817042,-0.00526729082959838,0.0014124787550598475,-0.004919390353882553
-120.2976190476191,133.5790726817042,-0.005403953093871243,0.0013450799015551288,-0.004940123511767169
-117.79135338345867,133.5790726817042,-0.005542967913152006,0.0012778135228750157,-0.004965227385485731
-115.28508771929825,133.5790726817042,-0.005684340380502094,0.0012107133858539675,-0.004995633986827431
-112.77882205513788,133.5790726817042,-0.005828098384633684,0.0011436886989021884,-0.00503360756300736
-110.27255639097746,133.5790726817042,-0.005974168104305864,0.001076475622861033,-0.005078507634743166
-107.76629072681709,133.5790726817042,-0.006122218124953538,0.0010095856605082639,-0.005131300349765771
-105.26002506265667,133.5790726817042,-0.006271843157138465,0.0009426530675671045,-0.005191868092347724
-102.75375939849624,133.5790726817042,-0.00642277341398555,0.0008760664313756889,-0.005262662982780323
-100.24749373433588,133.5790726817042,-0.006575144138582918,0.0008100276222132833,-0.005343725640801259
-97.74122807017545,133.5790726817042,-0.006728198019230328,0.0007444962605831274,-0.0054356831724267285
-95.23496240601509,133.5790726817042,-0.006881102053291507,0.0006801589346473388,-0.005539422435872859
-92.72869674185466,133.5790726817042,-0.007033549612352462,0.000616414369342604,-0.0056562980933906725
-90.22243107769424,133.5790726817042,-0.00718499343098471,0.00055332859074603,-0.005785542787522194
-87.71616541353387,133.5790726817042,-0.007334186234474247,0.0004911322127619729,-0.005928829526744425
-85.20989974937345,133.5790726817042,-0.00748041636032604,0.00043041256177815717,-0.006087351036327061
-82.70363408521308,133.5790726817042,-0.007622796730962996,0.00037060313821631036,-0.006260893341011776
-80.19736842105266,133.5790726817042,-0.0077604143027337254,0.0003116766095836697,-0.006449692148825458
-77.69110275689223,133.5790726817042,-0.00789199802520552,0.0002542531976015838,-0.0066543495561395315
-75.18483709273187,133.5790726817042,-0.008016955985537162,0.00019812378534212738,-0.006875108573738468
-72.67857142857144,133.5790726817042,-0.00813358490968119,0.00014326449794194738,-0.0071121188647930164
-70.17230576441108,133.5790726817042,-0.008240950092001575,8.986708817155193e-05,-0.007364999215423875
-67.66604010025065,133.5790726817042,-0.008337647861872823,3.790896973260592e-05,-0.007634786625682162
-65.15977443609023,133.5790726817042,-0.008422498274108276,-1.2561051393472533e-05,-0.007919668797203228
-62.653508771929864,133.5790726817042,-0.008494923513775404,-6.149200020772476e-05,-0.008219628196167015
-60.14724310776944,133.5790726817042,-0.00855271474931478,-0.00010893224870156266,-0.008535501450437764
-57.640977443609074,133.5790726817042,-0.008594740983610885,-0.00015460230430196814,-0.00886479873673921
-55.13471177944865,133.5790726817042,-0.008620616759110028,-0.00019884788358640946,-0.009207899017832397
-52.62844611528823,133.5790726817042,-0.008628866467162152,-0.00024105461312494162,-0.009563666103945363
-50.12218045112786,133.5790726817042,-0.008616205091635663,-0.00028158259109788256,-0.009930290738491764
-47.61591478696744,133.5790726817042,-0.008583617905173441,-0.00032073769957753634,-0.010307488420862907
-45.10964912280707,133.5790726817042,-0.00852998451988719,-0.00035832416104252863,-0.0106938540603885
-42.60338345864665,133.5790726817042,-0.008452967750655767,-0.00039389441932596587,-0.011085418438600277
-40.09711779448622,133.5790726817042,-0.008352580973686142,-0.00042745387202142463,-0.011481802284472068
-37.59085213032586,133.5790726817042,-0.00822776272696724,-0.00045918149721771483,-0.011881492471043678
-35.08458646616543,133.5790726817042,-0.008077296529499216,-0.0004892800596457284,-0.012279792585946426
-32.57832080200507,133.5790726817042,-0.00790147702571943,-0.0005176867997143415,-0.012675847943175058
-30.072055137844643,133.5790726817042,-0.0076988031458149,-0.0005438860095444807,-0.013065113140153722
-27.56578947368422,133.5790726817042,-0.007470275970236261,-0.0005683489634389633,-0.013444635932543981
-25.059523809523853,133.5790726817042,-0.007216630306840452,-0.0005912118236722416,-0.013813273513449208
-22.55325814536343,133.5790726817042,-0.006937683778958164,-0.0006121301485124111,-0.014166824562691124
-20.046992481203006,133.5790726817042,-0.006634727176448304,-0.0006310611016902041,-0.014500786610019495
-17.54072681704264,133.5790726817042,-0.006309026883163965,-0.0006482566130246151,-0.014814237044204976
-15.034461152882216,133.5790726817042,-0.005962024278090031,-0.0006638112965359421,-0.015101563168378513
-12.528195488721849,133.5790726817042,-0.005596122292487845,-0.000678064031277799,-0.01536066432057112
-10.021929824561425,133.5790726817042,-0.005212223884801903,-0.0006901426253664974,-0.015590108852738618
-7.515664160401002,133.5790726817042,-0.004813499447159918,-0.0007009499522647354,-0.01578651847855679
-5.009398496240635,133.5790726817042,-0.004404105955155347,-0.0007098459891691158,-0.015948590199697826
-2.5031328320802118,133.5790726817042,-0.003985014023072101,-0.000717393803304494,-0.01607422276572964
0.0031328320801549125,133.5790726817042,-0.0035604678242286475,-0.0007233331574198144,-0.016162004619217067
2.5093984962405784,133.5790726817042,-0.003133993354366196,-0.0007276389591804675,-0.0162110988700722
5.015664160401002,133.5790726817042,-0.0027076486581560704,-0.0007306742744990348,-0.016224305202400785
7.521929824561369,133.5790726817042,-0.0022857445767465326,-0.0007319191334111502,-0.01619966119579113
10.028195488721792,133.5790726817042,-0.0018692765896532336,-0.0007319854061569662,-0.0161369430398312
12.534461152882159,133.5790726817042,-0.0014638982360653029,-0.0007308141208538596,-0.016038115297261978
15.040726817042582,133.5790726817042,-0.0010728209378750614,-0.0007285005612649648,-0.015906615795053442
17.546992481203006,133.5790726817042,-0.0006962271940669575,-0.0007251205269542621,-0.015742876853755024
20.05325814536343,133.5790726817042,-0.0003360776412590396,-0.0007202036027356161,-0.015548022519858101
22.55952380952374,133.5790726817042,3.968064373229051e-06,-0.0007142545238180656,-0.015328839746864055
25.065789473684163,133.5790726817042,0.00032159895488824045,-0.0007073499444319182,-0.015085921327529343
27.572055137844586,133.5790726817042,0.0006168130290569279,-0.0006994888666509037,-0.014819656767248673
30.07832080200501,133.5790726817042,0.0008880756359822812,-0.0006907607082431212,-0.014536710119637187
32.58458646616543,133.5790726817042,0.0011346287154904203,-0.0006813918104853951,-0.01423980900043
35.09085213032574,133.5790726817042,0.0013552014716112677,-0.0006716027346371654,-0.013931560301986116
37.59711779448617,133.5790726817042,0.001551093701213663,-0.0006609588780244257,-0.013615732745801646
40.10338345864659,133.5790726817042,0.001721446751593461,-0.000649614863604711,-0.01329435531406161
42.609649122807014,133.5790726817042,0.0018680788995366932,-0.0006375473334150852,-0.01297133826006775
45.11591478696744,133.5790726817042,0.0019897702998436673,-0.0006248774871135254,-0.012646080296085577
47.62218045112775,133.5790726817042,0.0020888186582299676,-0.000611579468677421,-0.012325916496477598
50.12844611528817,133.5790726817042,0.0021657807142815696,-0.0005978377363511345,-0.012009043147534414
52.634711779448594,133.5790726817042,0.0022211624904953453,-0.0005838190251204425,-0.011698057253306299
55.14097744360902,133.5790726817042,0.0022571357365657727,-0.0005692982107565556,-0.011394275099569097
57.64724310776944,133.5790726817042,0.002274455991265928,-0.0005542496917261834,-0.011100530696052385
60.15350877192975,133.5790726817042,0.002273370474163037,-0.0005386138827979794,-0.010816922114773631
62.659774436090174,133.5790726817042,0.002255929084496749,-0.0005228419891388306,-0.01054357218293971
65.1660401002506,133.5790726817042,0.0022241981364936277,-0.0005061263425525371,-0.010282914686614388
67.67230576441102,133.5790726817042,0.0021780457192133685,-0.0004890789147880049,-0.01003417241823809
70.17857142857144,133.5790726817042,0.002119322869268302,-0.0004713918696822631,-0.009798613753902606
72.68483709273175,133.5790726817042,0.00204895147534628,-0.0004532288796469039,-0.009575960352736489
75.19110275689218,133.5790726817042,0.0019680452101160785,-0.00043414482385161705,-0.00936673169498121
77.6973684210526,133.5790726817042,0.001877604234757508,-0.0004144584270466714,-0.009171532021295007
80.20363408521303,133.5790726817042,0.0017787590632812181,-0.0003939453846411297,-0.008990041663802878
82.70989974937345,133.5790726817042,0.0016725019500267605,-0.0003723407349328855,-0.00882268010852364
85.21616541353376,133.5790726817042,0.0015594118839204803,-0.00034965438926706625,-0.008669243350698986
87.72243107769418,133.5790726817042,0.0014410991602958419,-0.0003256493407827609,-0.008528958310398158
90.2286967418546,133.5790726817042,0.0013177867399352516,-0.00030028183324775807,-0.008402130648103065
92.73496240601503,133.5790726817042,0.0011901627713322147,-0.0002739233848714743,-0.008288811778268233
95.24122807017545,133.5790726817042,0.001059278839822846,-0.0002458660925024663,-0.008189049927248393
97.74749373433576,133.5790726817042,0.0009258256041822171,-0.00021582235767618273,-0.008101914550092735
100.25375939849619,133.5790726817042,0.0007905623660185583,-0.00018396532351208495,-0.008027079033867974
102.76002506265661,133.5790726817042,0.0006536731146188963,-0.00015046055221948107,-0.007964826782555803
105.26629072681703,133.5790726817042,0.0005161956689675631,-0.00011474642178669695,-0.00791467336290075
107.77255639097746,133.5790726817042,0.00037851334358094817,-7.681420044769905e-05,-0.007876178458687932
110.27882205513777,133.5790726817042,0.00024062870637230229,-3.653608435225581e-05,-0.007849114883364375
112.78508771929819,133.5790726817042,0.00010354485881302266,6.413493733331328e-06,-0.007833054440513382
115.29135338345861,133.5790726817042,-3.234763661822279e-05,5.196856952564211e-05,-0.007828148053356755
117.79761904761904,133.5790726817042,-0.00016696142697266984,0.00010013586962103752,-0.00783413890591286
120.30388471177946,133.5790726817042,-0.0002994943340906374,0.00015124486943384022,-0.007849705545324924
122.81015037593977,133.5790726817042,-0.00042963230104703425,0.00020536613043408412,-0.007875270082319377
125.3164160401002,133.5790726817042,-0.0005573577386902329,0.0002624191179499399,-0.007910659463031504
127.82268170426062,133.5790726817042,-0.000682346427904169,0.0003221001667703973,-0.00795575906337138
130.32894736842104,133.5790726817042,-0.0008042349509042078,0.0003847758838566623,-0.008009470546222338
132.83521303258146,133.5790726817042,-0.0009223710514179063,0.0004506530820052535,-0.00807141731406233
135.34147869674177,133.5790726817042,-0.0010367392171258688,0.000520010053964311,-0.00814164904458868
137.8477443609022,133.5790726817042,-0.001147076323036956,0.000592312921492825,-0.008219963442199905
